hometeam,awayteam,date,season,round,gf,ga,h_form_gf,h_form_ga,h_form_xg,h_form_xga,h_form_standard sot,h_form_kp,h_form_xa,h_form_poss_x,h_form_touches att pen,h_form_carries prgdist,h_form_progressive passing dist,h_form_tackles tklw,h_form_challenges tkl%,h_form_saves,a_form_gf,a_form_ga,a_form_xg,a_form_xga,a_form_standard sot,a_form_kp,a_form_xa,a_form_poss_x,a_form_touches att pen,a_form_carries prgdist,a_form_progressive passing dist,a_form_tackles tklw,a_form_challenges tkl%,a_form_saves,b365h,b365d,b365a,result_A,result_D,result_H
BUR,NOR,2021-10-02,2021-2022,7,0.0,0.0,-0.8095013197015624,0.572123408568707,-0.34207903032462694,0.09161768812172592,-0.43786696549710663,0.13102624079714334,-0.09929840886755176,-0.6573265489401146,-0.006091084102022281,-0.9786812581010343,-0.13032615543007828,0.032712266159759064,0.3795839561617383,-0.600862093978838,-1.1165290370949554,0.9303224121943324,-1.1693153636574858,1.1999537463735173,-1.3250516528374636,-0.9998805752634453,-0.7927819848848191,-0.39128535329295816,-0.9689253601562554,-0.43871456259736213,-0.45383637313077624,-0.003709638430488068,0.5630635897626773,-0.33284720022679054,1.85,3.6,4.33,False,True,False
BUR,BRE,2021-10-30,2021-2022,10,3.0,1.0,-0.8095013197015624,-0.041932026218079343,-0.36617329246053554,-0.12523067110145064,-0.43786696549710663,0.087529824794813,0.04930521456471979,-0.5321306921649821,-0.041973106812117925,-0.8527372835465586,-0.13328847714881795,-0.02192059072561121,0.31975364085708435,-0.600862093978838,-0.15706742024060166,-0.7327443903532139,-0.03487718809179355,-0.6974693968292777,-0.4177036771484622,-0.3474343352284903,-0.17360022058368757,-0.39128535329295816,-0.737187296820221,-0.8739088999587336,-0.6078153874694335,-0.39069237470186086,-0.9343562460565794,-0.2490925459292757,2.6,3.3,2.75,False,False,True
BUR,CRY,2021-11-20,2021-2022,12,3.0,3.0,-0.34895974361147253,-0.34895974361147253,-0.004759360421907921,-0.5589273895478037,-0.2765606587079509,0.04403340879248267,-0.024996597151415997,-0.5321306921649821,-0.2572652430726918,-0.877708933673739,-0.1529138585354685,-0.1311863044963518,0.8263169771031549,-0.2993453385077846,-0.19544588491477585,0.4186095498720107,-0.8962470594505227,0.11571195025763444,-0.5991732722862624,-0.564916415240142,-0.5822601850224343,-0.6260275847463314,-0.7596135610140309,-0.4526480195523831,-0.44396196740164395,0.5790408350134617,-0.06714906477967811,0.40419375759134013,2.7,3.2,2.7,False,True,False
BUR,WHU,2021-12-12,2021-2022,16,0.0,0.0,-0.04193202621807925,-0.19544588491477594,-0.004759360421907946,-0.34207903032462716,0.2073582616595166,0.04403340879248267,0.04930521456471979,-0.4851822458743074,-0.131678163587357,-0.98248129181604,-0.12106890005901669,-0.18581916138172208,0.8263169771031549,-0.19883975335076678,0.11158183247861739,-0.34895974361147236,-0.3179847681887186,-0.1734191953732676,0.2073582616595166,-0.12995225521683862,-0.17360022058368757,-0.07829571135512717,-0.22138322036259622,-0.06993033825537673,-0.09885148716846896,-0.07655344761098182,0.6361895306905877,0.30368817243432233,3.6,3.6,2.0,False,True,False
BUR,WAT,2022-02-05,2021-2022,17,0.0,0.0,-0.19544588491477582,-0.34895974361147253,-0.052947884693724946,-0.4384560788682612,0.0460519548703608,-0.08645583921450833,0.309361555571195,-0.42258431748674125,-0.18550119765250045,-0.9678240189153037,-0.11847686855511945,-0.5682491595793141,0.7093154716184982,0.0021714169632688816,0.26509569117531395,0.4186095498720106,0.45303162016035375,0.23618326093717695,-0.115254351918795,0.087529824794813,-0.5079583733062984,-0.4695327637774159,-0.41873434526812225,-1.1599971525027368,-0.6405860714829914,-0.18581916138172225,-0.5457915872169099,-0.1988397533507668,2.2,3.25,3.5,False,True,False
BUR,MUN,2022-02-08,2021-2022,24,1.0,1.0,-0.19544588491477582,-0.5024736023081691,-0.14932493323735896,-0.5107388652759868,-0.0346011985242171,-0.2604415032238297,0.012154308706651884,-0.31303794280850045,-0.5084394020433611,-1.0139672854546593,-0.30214081511698077,-0.5682491595793142,0.5564157769510492,0.3036881724343224,0.11158183247861735,-0.3489597436114725,0.18799473666536015,0.5735029308398959,-0.11525435191879504,-0.47792358323548134,-0.06214750300948393,0.10949807380757141,-0.5622624361085048,0.38227367383030597,-0.38101263087842524,0.5244079781280915,-0.06980818990432942,1.710766364632572,5.5,4.0,1.61,False,True,False
BUR,LIV,2022-02-13,2021-2022,25,0.0,1.0,-0.041932026218079246,-0.34895974361147253,-0.342079030324627,-0.2216077196450846,-0.11525435191879503,-0.564916415240142,-0.35935474987402694,-0.6103781026494398,-0.7775545723690784,-1.2034261092456595,-0.6602114528696419,-0.18581916138172208,0.9260341692775782,0.5046993427483579,0.11158183247861739,-0.19544588491477582,0.5494086687039876,-0.02885362255781665,0.28801141505409456,0.21801907280180394,0.866625143442213,0.5946320188112093,0.9627235290705599,0.29595862230374714,1.2923288499946621,-0.34971773203783313,-1.0111384840308855,-0.29934533850778466,10.0,5.25,1.28,True,False,False
BUR,TOT,2022-02-23,2021-2022,13,1.0,0.0,-0.5024736023081691,-0.34895974361147253,-0.534833127411895,-0.004759360421908121,-0.11525435191879503,-0.564916415240142,-0.5822601850224343,-0.7199244773276806,-0.8134365950791743,-1.2511979616628746,-0.8238797278300103,0.1966108368158699,0.4194708330315075,0.5046993427483579,0.1115818324786173,-0.04193202621807921,0.5975971929758048,-0.4384560788682612,1.0945429489998735,0.6529832328251072,1.1266814844486883,0.07819910961378844,0.2989061089337906,1.1531376560171842,0.32809313054489025,-0.45898344580857364,-0.0458760637824678,-0.098334168193749,4.6,3.8,1.75,False,False,True
BUR,LEI,2022-03-01,2021-2022,22,0.0,2.0,-0.8095013197015624,-0.8095013197015624,-0.679398700227346,-0.2938905060528102,-0.5185201188916846,-0.3909307512308207,-0.693712902596638,-0.8138213699090301,-0.8313776064342221,-1.0905108217140604,-0.8268420495487501,-0.2950848751524626,-0.02726218790990882,0.20318258727730446,-0.04193202621807921,1.0326649846587972,0.1157119502576347,0.5975971929758046,0.36866456844867257,-0.21694508722149922,-0.28505293815789123,-0.14089363974269348,-0.02403209545707017,-0.2691606773135347,-0.1436566031644069,-0.021920590725611432,-0.9632742317871623,0.40419375759134013,2.9,3.4,2.4,True,False,False
BUR,CHE,2022-03-05,2021-2022,28,0.0,4.0,-0.8095013197015624,-0.5024736023081691,-0.6553044380914376,-0.12523067110145064,-0.43786696549710663,-0.47792358323548134,-0.7680147143127737,-0.7355739594245723,-0.5622624361085047,-1.0335103159889742,-0.7553760380841548,-0.13118630449635177,0.08309150476311959,0.3036881724343223,-0.3489597436114725,-0.6559874610048657,-0.390267554596444,-1.0167183701300655,-0.9217858858645741,-0.6954056632471329,-0.13644931472561975,0.45378667993918553,-0.29314726578278755,0.4436170752296844,0.5461940670871007,-0.07655344761098173,0.29316238961057156,-0.701367679135856,6.5,4.33,1.5,True,False,False
BUR,MCI,2022-04-02,2021-2022,31,0.0,2.0,-0.8095013197015624,0.11158183247861726,-0.6312101759555291,0.23618326093717687,-0.5991732722862625,-0.6519092472448026,-0.6194110908805022,-1.1268110118468608,-0.5802034474635526,-1.1947403178970748,-1.0208741221262003,0.14197797993049968,0.17749044668824038,-0.09833416819374903,0.11158183247861735,-0.8095013197015621,1.4408963677326023,-0.9444355837223398,0.36866456844867257,0.7834724808320984,1.0152287668744846,1.6587968013998349,1.5009538697219944,2.5368927902385594,1.2926991402095047,-0.6228820164646846,-0.5816897763997023,-0.600862093978838,15.0,6.5,1.2,True,False,False
BUR,EVE,2022-04-06,2021-2022,19,3.0,2.0,-0.9630151783982589,0.26509569117531384,-0.7034929623632546,0.23618326093717687,-0.7604795790754183,-0.695405663247133,-0.693712902596638,-1.330254279106451,-0.7416725496589829,-1.2701981302379033,-1.058273433825289,-0.07655344761098147,-0.03789868840851392,-0.09833416819374903,-0.6559874610048657,1.032664984658797,-1.0890011565377908,0.5012201444321704,-1.002439039259152,-0.564916415240142,-0.693712902596638,0.0625496275168966,-0.544321424753457,-0.36633296802582416,-0.344724189823864,0.0873451230451292,-0.35566414080434294,0.9067216833764293,2.62,3.1,2.87,False,False,True
BUR,SOU,2022-04-21,2021-2022,30,2.0,0.0,-0.5024736023081691,0.4186095498720105,-0.5830216516837121,0.4048430958885364,-0.8411327324699961,-0.695405663247133,-0.21075112644175548,-1.0485636013624031,-0.2572652430726917,-1.2756267498307685,-0.910897928317989,-0.6228820164646842,-0.08975162833921402,-0.19883975335076684,-0.19544588491477585,0.5721234085687072,-0.17341919537326742,0.6457857172476215,0.6106240286324063,0.3050119048064647,0.27221064971312703,0.18774548429202922,0.2092010521585516,-0.280560778458552,-0.34213215831996674,-0.6775148733500547,0.18812694718684556,0.20318258727730454,2.75,3.25,2.62,False,False,True
BUR,WOL,2022-04-24,2021-2022,34,1.0,0.0,-0.3489597436114724,0.4186095498720105,-0.43845607886826105,0.45303162016035337,-0.6798264256808404,-0.695405663247133,-0.21075112644175548,-0.8920687803934877,-0.05991411816716572,-1.2951697803650837,-0.793145639998086,-0.29508487515246257,0.30645801523382793,-0.09833416819374903,-0.5024736023081691,-0.5024736023081691,-0.679398700227346,0.23618326093717695,-0.5185201188916846,-0.564916415240142,-0.8794674318869774,0.25034341267959526,-0.9210826632094612,0.30627299953019127,0.11887915915889886,0.14197797993049935,-0.3995397053610891,0.40419375759134024,2.7,3.0,2.87,False,False,True
BUR,AVL,2022-05-07,2021-2022,36,1.0,3.0,-0.19544588491477585,0.1115818324786173,-0.31798476818871857,0.23618326093717693,-0.43786696549710663,-0.39093075123082055,-0.09929840886755184,-1.0329141192655116,-0.27520625442773955,-1.1366540882534157,-1.0171712199777758,-0.18581916138172203,0.07910281707614278,-0.09833416819374903,-0.04193202621807912,-0.5024736023081691,-0.10113640896554184,-0.7998700109068888,0.44931772184325036,0.0005369927901523408,0.12360702628085558,-0.42258431748674125,-0.1855011976525006,-0.13127373965475497,-0.6154063368737042,0.1419779799304994,0.3250718911063868,-0.6008620939788382,3.0,3.3,2.4,True,False,False
BUR,NEW,2022-05-22,2021-2022,38,1.0,2.0,-0.041932026218079274,-0.0419320262180793,-0.028853622557816493,0.18799473666535996,0.046051954870360824,-0.04295942321217798,-0.13644931472561972,-0.704274995230789,-0.20344220900754828,-0.8559944553022778,-0.5780070251746153,-0.4589834458085734,0.15089919544172753,0.20318258727730446,-0.5024736023081691,0.7256372672654038,-0.631210175955529,0.3807488337526279,-0.19590750531337284,-0.564916415240142,-0.5451092791643664,-0.5790791384556568,-0.5443214247534569,-0.889651896778043,-0.32472851822237103,-0.13118630449635194,-0.17617319489038105,-0.39985092366480246,2.25,3.4,3.2,True,False,False
BUR,MCI,2023-08-11,2023-2024,1,0.0,3.0,0.1115818324786173,-0.0419320262180793,0.33256030948081106,0.18799473666535996,0.28801141505409456,0.17452265679947368,0.30936155557119493,-0.26608949651782565,0.10155498402826468,-0.7854224005950284,-0.39471336882759644,-0.6228820164646842,-0.27589038706480423,0.20318258727730446,0.4186095498720105,-0.5024736023081691,0.6216914551117132,-0.31798476818871874,0.2880114150540947,0.08752982479481311,1.0523796727325523,1.142363892202414,0.42449318841912537,1.0630225707756196,0.9898017444683707,-0.9506791577769065,-0.6388609665797051,-0.3998509236648024,8.0,5.5,1.33,True,False,False
BUR,AVL,2023-08-27,2023-2024,3,1.0,3.0,-0.34895974361147253,0.1115818324786173,-0.07704214682963346,0.06752342598581743,0.046051954870360845,0.04403340879248267,-0.21075112644175548,-0.532130692164982,-0.329029288492883,-0.7783651951243034,-0.5043192724209653,-0.29508487515246257,-0.0020004992257215025,0.5046993427483579,-0.6559874610048655,0.26509569117531384,-0.07704214682963335,0.4048430958885364,-0.5185201188916846,-0.12995225521683867,-0.24790203229982333,-0.1095946755489102,-0.41873434526812225,-0.03627289677961158,-0.5454214862684786,-0.3497177320378332,-0.6348722788927279,0.6052049279053758,3.4,3.4,2.15,True,False,False
BUR,TOT,2023-09-02,2023-2024,4,2.0,5.0,-0.5024736023081692,0.572123408568707,-0.26979624391690155,0.4530316201603535,-0.27656065870795077,-0.12995225521683865,-0.0992984088675518,-0.3286874249053919,-0.5622624361085047,-0.33538983634649167,-0.3969351101166512,-0.5136163026939438,-0.3304024521201555,0.5046993427483579,0.7256372672654037,0.265095691175314,0.4771258822962624,0.18799473666535987,0.3686645684486724,-0.17344867121916904,0.643719708293806,0.12514755590446294,0.029790938608073293,0.09564255932701611,-0.15920879218779033,0.5244079781280915,0.47664202321151034,-0.5003565088218204,3.6,4.0,1.85,True,False,False
BUR,MUN,2023-09-23,2023-2024,6,0.0,1.0,-0.34895974361147253,1.33969270205219,-0.29389050605281,0.8385398143348898,-0.3572138121025287,-0.173448671219169,-0.02499659715141602,-0.15654312183958485,-0.3110882771378352,-0.3896760322751451,-0.16254140412137255,-0.4043505889232032,-0.2134009466354989,0.7057105130623936,-0.8095013197015624,-0.04193202621807921,-0.004759360421908032,0.38074883375262764,0.046051954870360734,1.0879473928484107,0.4208142731453985,0.07819910961378829,0.33478813164388616,0.24438673617152631,0.35808663794712964,0.4151422643573509,-0.04055781353316519,0.40419375759133985,4.2,4.2,1.73,True,False,False
BUR,CHE,2023-10-07,2023-2024,8,1.0,4.0,-0.5024736023081691,1.0326649846587967,-0.48664460314007796,0.573502930839896,-0.5185201188916845,-0.2169450872214993,0.23505974385505918,0.03125066332311373,-0.2931472657827873,-0.054730203395353616,-0.1166254174809072,-0.4043505889232032,-0.009977874599675297,0.6052049279053758,-0.5024736023081691,0.1115818324786173,0.5012201444321706,0.7903512900630726,0.2073582616595167,-0.0429594232121779,0.45796517900346634,0.42248771574540245,0.7653724041650337,1.0315365771370006,0.6965318943131402,0.1966108368158696,-0.10038812883781918,0.10267700212028663,4.5,3.8,1.73,True,False,False
BUR,CRY,2023-11-04,2023-2024,11,0.0,2.0,-0.5024736023081691,1.33969270205219,-0.7034929623632545,0.5975971929758045,-0.5991732722862624,-0.2169450872214993,0.01215430870665185,-0.18784208603336794,-0.526380413398409,0.186843368487154,-0.11699570769574967,0.032712266159759106,0.5032332744580232,0.40419375759134024,-0.5024736023081691,0.11158183247861748,-0.24570198178099303,0.28437178520899387,-0.03460119852421702,0.2615154888041345,-0.35935474987402694,-0.6886255131338976,-0.41873434526812225,-0.5129056970331886,-0.4961728876944312,0.1966108368158696,0.75452059873757,-0.600862093978838,2.75,3.25,2.6,True,False,False
BUR,WHU,2023-11-25,2023-2024,13,1.0,2.0,-0.5024736023081691,1.1861788433554934,-0.5107388652759866,0.4530316201603536,-0.27656065870795077,0.21801907280180402,0.27221064971312703,0.31294134106716165,-0.0957961408772614,0.808963173829522,0.14554005462755618,0.03271226615975912,0.8050439761059446,0.0021714169632688573,0.265095691175314,0.7256372672654038,0.23618326093717695,0.5494086687039875,-0.115254351918795,-0.3909307512308206,-0.024996597151415972,-0.7199244773276806,-0.09579614087726143,-0.6366782237505182,-0.5554193220692251,0.30587655058661006,0.3543222674775512,0.3036881724343223,3.4,3.5,2.05,True,False,False
BUR,SHU,2023-12-02,2023-2024,14,5.0,0.0,-0.5024736023081691,1.0326649846587967,-0.3661732924605355,0.06752342598581747,-0.11525435191879496,0.1745226567994737,0.08645612042278764,0.2033949663889208,-0.041973106812117925,0.5511037431684183,0.13369076775259736,0.41514226435735113,0.9313524195268809,-0.09833416819374896,-0.6559874610048657,0.8791511259621003,-0.8480585351787056,0.8867283386067065,-0.9217858858645741,-0.7823984952517937,-0.9166183377450452,-0.9390172266841624,-0.5981444588186003,-1.0801964444876164,-0.6124440151549643,0.6883065487842023,-0.6175879655824946,1.007227268533447,1.8,3.6,4.5,False,False,True
BUR,EVE,2023-12-16,2023-2024,17,0.0,2.0,-0.04193202621807925,0.26509569117531384,-0.24570198178099298,-0.36617329246053565,0.12670510826493878,0.39200473681112535,0.01215430870665184,0.45378667993918553,0.15537801809340807,0.819277551055966,0.3825257921267321,-0.1311863044963517,0.9818757968952552,-0.3998509236648024,0.11158183247861739,-0.34895974361147236,-0.4866446031400781,-0.052947884693725,-0.35721381210252867,-0.5214199992378117,-0.5822601850224343,-1.189408940234427,-0.6160854701736482,-1.0112529756582265,-0.4835830203897874,0.5244079781280915,0.004647313585906532,-0.3998509236648024,3.6,3.4,2.1,True,False,False
BUR,LIV,2023-12-26,2023-2024,19,0.0,2.0,-0.0419320262180793,0.41860954987201043,-0.342079030324627,-0.26979624391690166,-0.03460119852421706,0.4355011528134557,-0.2107511264417555,0.45378667993918553,0.2092010521585515,0.7487054963487167,0.31809529474414366,0.032712266159759126,0.7651570992361753,-0.29934533850778466,0.11158183247861728,-0.34895974361147236,0.33256030948081117,0.01933490171400031,0.046051954870360866,0.739976064829768,0.7180215200099413,1.0797659638148474,0.44243419977417303,0.5554466388427103,1.0035024824175416,-0.07655344761098166,-0.24664001069363994,-0.19883975335076684,6.5,5.25,1.4,True,False,False
BUR,LUT,2024-01-12,2023-2024,21,1.0,1.0,-0.1954458849147759,0.11158183247861722,-0.31798476818871846,-0.29389050605281014,-0.27656065870795077,0.39200473681112535,-0.24790203229982338,0.3598897873578362,0.3347881316438864,0.6689047883335961,0.022973993514701176,-0.07655344761098141,0.4979150242087208,0.3036881724343223,-0.04193202621807921,0.5721234085687072,-0.8721527973146141,1.4168021055966935,-0.5991732722862625,-0.7389020792494633,-0.7680147143127738,-0.9390172266841622,-0.49049839068831347,-0.5210486264224865,-1.1782474634342468,-0.3497177320378331,0.36628833053848187,0.30368817243432233,2.0,3.6,3.6,False,True,False
BUR,FUL,2024-02-03,2023-2024,23,2.0,2.0,-0.04193202621807931,-0.0419320262180794,-0.31798476818871846,-0.3902675545964442,-0.11525435191879496,0.17452265679947368,-0.47080746744823065,-0.07829571135512717,0.029790938608073397,0.11084269418703926,-0.26918498599600166,-0.02192059072561118,-0.09905856627549352,0.6052049279053758,-0.5024736023081691,1.0326649846587972,-0.8480585351787056,1.3445193191889682,-0.034601198524217114,-0.5649164152401419,-0.359354749874027,-0.46953276377741593,-0.6699085042387919,-0.13995953100333966,-0.3313937420895353,0.25124369370124,0.11500100625893514,0.8062160982194115,2.9,3.4,2.38,False,True,False
BUR,ARS,2024-02-17,2023-2024,25,0.0,5.0,0.1115818324786173,-0.041932026218079385,-0.19751345750917595,-0.24570198178099317,-0.11525435191879493,0.21801907280180402,-0.43365656159016286,-0.17219260393647645,0.06567296131816905,0.2699012482579937,-0.5602330948621772,0.03271226615975912,0.7239406598040802,0.9067216833764291,0.4186095498720107,-0.3489597436114725,0.3566545716167199,-0.848058535178706,0.046051954870360935,0.8704653128367589,0.9037760493002809,0.9702195891366066,1.0524285858457991,0.696590748257209,0.7365232375161261,0.41514226435735074,0.6734172824357056,-0.600862093978838,10.0,5.75,1.29,True,False,False
BUR,BOU,2024-03-03,2023-2024,27,0.0,2.0,-0.6559874610048657,0.7256372672654037,-0.5589273895478035,0.21208899880126836,-0.6798264256808404,-0.2169450872214993,-0.7680147143127737,-0.5947286205525483,-0.4725573793332655,-0.11933077655045113,-1.0567922729659192,0.14197797993049965,0.7837709751087342,0.8062160982194115,0.11158183247861735,0.5721234085687071,0.3566545716167197,0.3566545716167193,0.20735826165951673,0.7399760648297681,0.5694178965776701,0.1094980738075714,1.1600746539760858,0.09509969736772961,0.18330965654148734,0.25124369370124,-0.15224106876851934,-0.1988397533507668,3.75,3.6,1.95,True,False,False
