Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss_x,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Standard Gls,Standard Sh,Standard SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,SoTA,Saves,CS,PSxG,launched cmp,lauched att,passes att (gk),Thr,pass avglen,goal kick att,goal kick avglen,crosses faced,crosses stp,#OPA,sweeper avgdist,passes cmp,passes att,total passing dist,progressive passing dist,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK,TB,Sw,Crs,TI,CK,inswing conrner kicks,outswing corner kicks,straight corner kicks,passes offside,passes blocked,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl + Int,Clr,Err,Poss_y,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Season,Team
2024-05-02,19:30,Premier League,Matchweek 26,Thu,Away,L,0,2,Chelsea,1.6,2.2,63,39086,Son Heung-min,4-2-3-1,4-2-3-1,Robert Jones,Match Report,,0,19,3,16.9,0.0,0,0,1.6,1.6,4,2,0,0.7,0.0,0.0,29.0,3.0,19.3,9.0,8.8,7.0,0.0,7.0,25.3,529.0,635.0,8693.0,3004.0,0,1.5,1.1,16.0,48.0,15.0,3.0,80.0,575.0,58.0,13.0,0.0,0.0,29,24.0,9.0,1.0,3.0,0.0,2.0,16.0,30.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9,6.0,7.0,3.0,7.0,21.0,33.3,14.0,11.0,3.0,8.0,10,26,10.0,0.0,63.0,741.0,64.0,195.0,285.0,272.0,36.0,741.0,20.0,10.0,8.0,448.0,2435.0,1252.0,23.0,15.0,8.0,14.0,14.0,522.0,79.0,1,0,0,16,12,2,29,10,9,0.0,0.0,0,51.0,6.0,11.0,2023-2024,Tottenham Hotspur
2024-05-05,16:30,Premier League,Matchweek 36,Sun,Away,L,2,4,Liverpool,1.2,3.3,56,60075,Son Heung-min,4-3-3,4-3-3,Paul Tierney,Match Report,,2,11,6,21.6,1.0,0,0,1.2,1.2,12,8,0,2.9,0.0,1.0,29.0,7.0,20.8,9.0,13.2,14.0,1.0,3.0,21.5,517.0,608.0,8000.0,3068.0,2,1.0,1.0,8.0,30.0,11.0,4.0,46.0,549.0,57.0,20.0,0.0,2.0,12,20.0,3.0,1.0,1.0,0.0,2.0,12.0,17.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,9,5.0,6.0,3.0,6.0,13.0,46.2,7.0,17.0,5.0,12.0,7,21,23.0,2.0,56.0,733.0,102.0,251.0,313.0,170.0,27.0,733.0,25.0,8.0,15.0,432.0,2220.0,1155.0,25.0,17.0,10.0,18.0,11.0,515.0,46.0,4,0,0,12,12,2,12,7,9,0.0,0.0,0,42.0,4.0,8.0,2023-2024,Tottenham Hotspur
2024-05-11,15:00,Premier League,Matchweek 37,Sat,Home,W,2,1,Burnley,2.7,0.7,63,61148,Son Heung-min,4-3-3,4-4-2,Jarred Gillett,Match Report,,2,21,9,16.0,0.0,0,0,2.7,2.7,3,2,0,0.4,1.0,5.0,35.0,4.0,21.7,5.0,21.8,8.0,1.0,0.0,11.7,511.0,599.0,7886.0,2685.0,2,2.3,1.4,17.0,34.0,15.0,3.0,66.0,546.0,52.0,17.0,0.0,1.0,28,19.0,9.0,4.0,4.0,0.0,1.0,7.0,27.0,2.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,9,5.0,6.0,1.0,5.0,10.0,50.0,5.0,9.0,2.0,7.0,8,20,9.0,0.0,63.0,686.0,59.0,169.0,277.0,249.0,44.0,686.0,15.0,7.0,6.0,449.0,2549.0,1331.0,31.0,25.0,12.0,15.0,14.0,504.0,65.0,3,0,0,10,14,1,28,8,9,0.0,0.0,0,52.0,9.0,10.0,2023-2024,Tottenham Hotspur
2024-05-14,20:00,Premier League,Matchweek 34,Tue,Home,L,0,2,Manchester City,1.7,2.4,53,61065,Son Heung-min,4-3-1-2,4-2-3-1,Chris Kavanagh,Match Report,,0,10,5,15.0,0.0,0,0,1.7,1.7,5,3,0,2.7,0.0,1.0,37.0,2.0,18.0,6.0,9.5,7.0,1.0,1.0,9.5,562.0,647.0,8646.0,2594.0,0,1.3,0.5,8.0,34.0,6.0,1.0,38.0,598.0,47.0,12.0,0.0,3.0,13,19.0,7.0,2.0,3.0,0.0,2.0,24.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13,10.0,10.0,3.0,9.0,16.0,56.3,7.0,7.0,1.0,6.0,11,34,11.0,2.0,53.0,740.0,63.0,254.0,329.0,161.0,14.0,740.0,19.0,8.0,10.0,502.0,1989.0,887.0,15.0,16.0,6.0,15.0,10.0,560.0,38.0,3,0,0,14,11,2,13,11,13,0.0,1.0,0,45.0,5.0,4.0,2023-2024,Tottenham Hotspur
2024-05-19,16:00,Premier League,Matchweek 38,Sun,Away,W,3,0,Sheffield Utd,3.1,1.0,75,29116,Son Heung-min,4-2-3-1,5-3-2,Andy Madley,Match Report,,3,18,9,14.4,1.0,0,0,3.1,3.1,1,1,1,0.3,1.0,3.0,47.0,6.0,20.6,3.0,13.0,4.0,1.0,2.0,20.7,661.0,742.0,11167.0,3505.0,3,2.7,1.4,16.0,39.0,10.0,0.0,58.0,692.0,50.0,16.0,4.0,1.0,15,24.0,6.0,3.0,3.0,0.0,0.0,11.0,30.0,1.0,0.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,9,3.0,5.0,4.0,5.0,7.0,71.4,2.0,6.0,2.0,4.0,8,20,12.0,0.0,75.0,834.0,59.0,231.0,399.0,210.0,40.0,834.0,13.0,3.0,7.0,554.0,2694.0,1267.0,25.0,17.0,9.0,11.0,7.0,654.0,57.0,0,0,0,9,11,0,15,8,9,0.0,0.0,0,33.0,11.0,9.0,2023-2024,Tottenham Hotspur
2023-08-13,16:30,Premier League,Matchweek 1,Sun,Home,D,1,1,Liverpool,1.4,1.3,65,40096,Reece James,3-4-3,4-3-3,Anthony Taylor,Match Report,,1,10,4,13.2,1.0,0,0,1.4,1.4,1,0,0,0.8,4.0,9.0,29.0,5.0,25.2,6.0,41.5,9.0,2.0,3.0,18.8,645.0,755.0,10545.0,3694.0,1,1.3,1.2,9.0,51.0,13.0,4.0,57.0,700.0,52.0,17.0,4.0,3.0,26,23.0,4.0,1.0,1.0,0.0,3.0,20.0,15.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,9,6.0,5.0,2.0,6.0,16.0,37.5,10.0,14.0,5.0,9.0,7,20,18.0,0.0,65.0,862.0,57.0,234.0,401.0,232.0,32.0,862.0,19.0,10.0,5.0,631.0,2843.0,1360.0,22.0,18.0,6.0,25.0,14.0,640.0,57.0,3,0,0,5,13,3,26,7,9,0.0,0.0,0,63.0,11.0,6.0,2023-2024,Chelsea
2023-08-20,16:30,Premier League,Matchweek 2,Sun,Away,L,1,3,West Ham,2.5,1.8,75,62451,Ben Chilwell,3-4-3,4-2-3-1,John Brooks,Match Report,,1,16,3,17.1,0.0,0,1,2.5,1.7,6,3,0,2.7,1.0,2.0,22.0,5.0,22.3,5.0,20.4,8.0,0.0,0.0,17.0,661.0,773.0,9656.0,2808.0,0,1.4,1.5,11.0,44.0,13.0,5.0,57.0,723.0,48.0,14.0,5.0,3.0,34,16.0,9.0,6.0,1.0,0.0,2.0,13.0,19.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,11,5.0,8.0,3.0,3.0,8.0,37.5,5.0,8.0,3.0,5.0,3,19,13.0,1.0,75.0,872.0,53.0,181.0,390.0,307.0,49.0,871.0,31.0,15.0,6.0,587.0,3247.0,1842.0,37.0,33.0,14.0,12.0,8.0,657.0,57.0,3,0,0,9,12,2,34,3,11,1.0,1.0,0,53.0,19.0,11.0,2023-2024,Chelsea
2023-08-25,20:00,Premier League,Matchweek 3,Fri,Home,W,3,0,Luton Town,2.2,0.4,67,39893,Ben Chilwell,3-4-3,5-3-2,Robert Jones,Match Report,,3,19,8,14.2,1.0,0,0,2.2,2.2,1,1,1,0.1,5.0,8.0,31.0,2.0,24.1,11.0,32.5,17.0,0.0,0.0,14.0,621.0,684.0,10405.0,3382.0,2,1.6,1.7,14.0,33.0,12.0,0.0,42.0,642.0,42.0,11.0,4.0,3.0,16,13.0,6.0,0.0,4.0,0.0,0.0,3.0,23.0,5.0,3.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,6,7.0,1.0,2.0,4.0,11.0,36.4,7.0,12.0,5.0,7.0,9,19,11.0,0.0,67.0,789.0,81.0,262.0,361.0,170.0,37.0,789.0,14.0,7.0,7.0,488.0,2140.0,1140.0,24.0,12.0,8.0,19.0,11.0,619.0,42.0,2,0,0,15,11,0,16,9,6,0.0,0.0,0,47.0,14.0,6.0,2023-2024,Chelsea
2023-09-02,15:00,Premier League,Matchweek 4,Sat,Home,L,0,1,Nott'ham Forest,2.3,0.8,75,39820,Ben Chilwell,3-4-3,3-4-3,Tim Robinson,Match Report,,0,21,2,17.7,2.0,0,0,2.3,2.3,3,2,0,0.9,1.0,2.0,29.0,8.0,19.8,5.0,14.0,2.0,1.0,2.0,15.0,668.0,787.0,9506.0,3187.0,0,1.4,1.8,13.0,70.0,18.0,3.0,70.0,735.0,50.0,10.0,1.0,3.0,38,26.0,7.0,1.0,6.0,0.0,2.0,12.0,28.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7,6.0,9.0,1.0,7.0,12.0,58.3,5.0,5.0,0.0,5.0,6,22,11.0,0.0,75.0,907.0,49.0,164.0,450.0,302.0,43.0,907.0,26.0,13.0,9.0,644.0,3429.0,1836.0,31.0,23.0,10.0,19.0,14.0,662.0,70.0,3,0,0,10,9,2,38,6,7,0.0,0.0,0,54.0,24.0,13.0,2023-2024,Chelsea
2023-09-17,14:00,Premier League,Matchweek 5,Sun,Away,D,0,0,Bournemouth,1.8,1.0,64,10421,Conor Gallagher,4-2-3-1,4-2-3-1,David Coote,Match Report,,0,14,6,15.0,1.0,0,0,1.8,1.8,4,4,1,0.9,5.0,9.0,41.0,9.0,22.1,12.0,30.0,11.0,3.0,4.0,16.9,542.0,633.0,9279.0,3294.0,0,0.7,1.2,8.0,39.0,12.0,0.0,52.0,578.0,53.0,15.0,2.0,4.0,14,18.0,7.0,0.0,2.0,0.0,2.0,12.0,19.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5,6.0,2.0,1.0,4.0,16.0,25.0,12.0,12.0,6.0,6.0,5,14,16.0,1.0,64.0,733.0,97.0,263.0,288.0,186.0,31.0,733.0,22.0,10.0,8.0,539.0,2641.0,1488.0,32.0,17.0,9.0,21.0,6.0,531.0,51.0,5,0,0,20,15,2,14,5,5,0.0,0.0,0,43.0,5.0,6.0,2023-2024,Chelsea
2023-09-24,14:00,Premier League,Matchweek 6,Sun,Home,L,0,1,Aston Villa,1.3,1.0,53,39700,Conor Gallagher,4-2-3-1,4-2-3-1,Jarred Gillett,Match Report,,0,10,4,17.8,0.0,0,0,1.3,1.3,7,6,0,1.7,4.0,8.0,25.0,7.0,30.9,4.0,33.8,16.0,2.0,5.0,21.0,405.0,492.0,7066.0,2766.0,0,1.3,0.6,9.0,35.0,12.0,0.0,36.0,442.0,40.0,11.0,1.0,2.0,14,18.0,5.0,3.0,1.0,0.0,10.0,13.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15,7.0,10.0,6.0,12.0,20.0,60.0,8.0,12.0,5.0,7.0,4,27,29.0,0.0,53.0,609.0,68.0,222.0,257.0,142.0,29.0,609.0,25.0,9.0,12.0,416.0,2225.0,1069.0,26.0,13.0,7.0,17.0,9.0,403.0,35.0,2,1,0,9,10,10,14,4,15,0.0,0.0,0,59.0,14.0,7.0,2023-2024,Chelsea
2023-10-02,20:00,Premier League,Matchweek 7,Mon,Away,W,2,0,Fulham,1.7,1.1,44,24445,Conor Gallagher,4-3-3,4-3-3,Tim Robinson,Match Report,,2,11,4,19.8,1.0,0,0,1.7,1.7,3,3,1,1.0,8.0,13.0,43.0,6.0,30.4,8.0,17.9,19.0,1.0,0.0,3.0,416.0,493.0,6986.0,2734.0,1,1.0,0.9,5.0,23.0,5.0,1.0,26.0,447.0,42.0,15.0,3.0,3.0,4,17.0,1.0,0.0,1.0,0.0,4.0,9.0,9.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,11,11.0,9.0,4.0,6.0,9.0,66.7,3.0,13.0,3.0,10.0,8,32,28.0,0.0,44.0,612.0,99.0,268.0,248.0,100.0,21.0,612.0,16.0,8.0,7.0,410.0,1710.0,949.0,26.0,8.0,7.0,16.0,9.0,412.0,26.0,4,0,0,12,14,4,4,8,11,0.0,0.0,0,54.0,8.0,9.0,2023-2024,Chelsea
2023-10-07,15:00,Premier League,Matchweek 8,Sat,Away,W,4,1,Burnley,1.9,0.7,62,21654,Conor Gallagher,4-3-3,4-3-3,Stuart Attwell,Match Report,,3,8,4,18.1,0.0,1,1,1.9,1.1,3,2,0,0.4,0.0,1.0,38.0,1.0,21.2,3.0,12.7,8.0,1.0,1.0,14.0,632.0,698.0,11288.0,3062.0,2,1.1,0.8,8.0,42.0,9.0,1.0,37.0,656.0,40.0,14.0,6.0,8.0,13,18.0,3.0,1.0,1.0,0.0,2.0,5.0,14.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,22.0,13,6.0,6.0,10.0,12.0,20.0,60.0,8.0,10.0,4.0,6.0,9,31,10.0,0.0,62.0,799.0,79.0,285.0,375.0,146.0,27.0,798.0,24.0,8.0,14.0,485.0,1792.0,802.0,12.0,5.0,7.0,18.0,10.0,628.0,36.0,4,0,0,8,10,2,13,9,13,1.0,0.0,0,51.0,9.0,10.0,2023-2024,Chelsea
2023-10-21,17:30,Premier League,Matchweek 9,Sat,Home,D,2,2,Arsenal,1.3,1.0,44,39723,Conor Gallagher,4-2-3-1,4-3-3,Chris Kavanagh,Match Report,,2,10,4,20.4,0.0,1,1,1.3,0.6,3,1,0,0.8,3.0,15.0,31.0,4.0,38.4,6.0,29.0,12.0,0.0,2.0,15.0,386.0,475.0,6517.0,2003.0,1,0.4,0.7,8.0,17.0,5.0,1.0,20.0,430.0,43.0,14.0,0.0,1.0,8,18.0,2.0,2.0,0.0,0.0,2.0,8.0,10.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,10,16.0,1.0,0.0,9.0,15.0,60.0,6.0,11.0,5.0,6.0,9,26,18.0,1.0,44.0,580.0,67.0,266.0,228.0,93.0,24.0,579.0,14.0,4.0,7.0,343.0,1461.0,730.0,17.0,6.0,6.0,16.0,12.0,382.0,20.0,3,0,0,7,13,2,8,9,10,0.0,0.0,0,59.0,15.0,15.0,2023-2024,Chelsea
2023-10-28,12:30,Premier League,Matchweek 10,Sat,Home,L,0,2,Brentford,1.9,2.2,68,39575,Conor Gallagher,4-2-3-1,3-5-2,Simon Hooper,Match Report,,0,17,2,16.1,1.0,0,0,1.9,1.9,5,3,0,1.4,2.0,13.0,25.0,5.0,37.0,3.0,49.0,5.0,1.0,3.0,21.6,686.0,785.0,11096.0,3218.0,0,1.8,1.6,13.0,78.0,15.0,2.0,70.0,736.0,49.0,6.0,4.0,1.0,23,27.0,10.0,4.0,3.0,0.0,0.0,11.0,23.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8,5.0,2.0,4.0,6.0,16.0,37.5,10.0,6.0,1.0,5.0,13,24,13.0,0.0,68.0,882.0,44.0,155.0,337.0,394.0,41.0,882.0,20.0,14.0,6.0,586.0,2754.0,1538.0,29.0,28.0,9.0,13.0,13.0,682.0,70.0,1,0,0,12,7,0,23,13,8,0.0,0.0,0,48.0,13.0,12.0,2023-2024,Chelsea
2023-11-06,20:00,Premier League,Matchweek 11,Mon,Away,W,4,1,Tottenham,4.1,0.9,60,61726,Reece James,4-2-3-1,4-2-3-1,Michael Oliver,Match Report,,4,16,6,16.8,0.0,1,1,4.1,3.3,5,4,0,0.5,5.0,9.0,26.0,4.0,33.7,3.0,24.0,6.0,0.0,0.0,,452.0,540.0,7574.0,2556.0,3,3.0,1.3,14.0,24.0,8.0,0.0,33.0,497.0,36.0,14.0,11.0,5.0,16,11.0,6.0,0.0,3.0,0.0,7.0,10.0,23.0,1.0,4.0,1.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,18.0,11,8.0,8.0,2.0,14.0,21.0,66.7,7.0,6.0,2.0,4.0,9,27,8.0,0.0,60.0,636.0,61.0,206.0,268.0,170.0,32.0,635.0,33.0,16.0,15.0,384.0,1745.0,964.0,24.0,15.0,10.0,9.0,9.0,449.0,33.0,5,0,0,21,12,7,16,9,11,1.0,0.0,0,59.0,7.0,4.0,2023-2024,Chelsea
2023-11-12,16:30,Premier League,Matchweek 12,Sun,Home,D,4,4,Manchester City,2.9,2.9,45,39532,Reece James,4-2-3-1,3-2-4-1,Anthony Taylor,Match Report,,4,16,8,19.1,1.0,1,1,2.9,2.2,10,6,0,3.5,3.0,13.0,40.0,7.0,29.4,8.0,26.5,12.0,1.0,0.0,2.0,398.0,473.0,7020.0,2314.0,2,1.2,0.3,9.0,20.0,3.0,0.0,29.0,429.0,43.0,13.0,0.0,3.0,7,14.0,3.0,0.0,2.0,0.0,1.0,9.0,21.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,21.0,13,15.0,6.0,0.0,11.0,25.0,44.0,14.0,12.0,2.0,10.0,5,26,20.0,0.0,45.0,593.0,94.0,279.0,220.0,101.0,18.0,592.0,25.0,9.0,12.0,335.0,1699.0,837.0,22.0,11.0,3.0,14.0,5.0,396.0,29.0,5,0,0,13,13,1,7,5,13,1.0,1.0,0,42.0,3.0,4.0,2023-2024,Chelsea
2023-11-25,15:00,Premier League,Matchweek 13,Sat,Away,L,1,4,Newcastle Utd,0.5,2.4,46,52227,Reece James,4-2-3-1,4-3-3,Simon Hooper,Match Report,,1,7,4,18.4,2.0,0,0,0.5,0.5,5,1,0,2.5,3.0,10.0,29.0,4.0,29.1,8.0,29.1,17.0,2.0,2.0,14.5,369.0,441.0,5758.0,1851.0,0,0.3,0.5,4.0,16.0,5.0,0.0,22.0,407.0,34.0,10.0,3.0,1.0,5,9.0,2.0,0.0,2.0,0.0,0.0,9.0,7.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,15,10.0,11.0,5.0,10.0,21.0,47.6,11.0,14.0,4.0,10.0,12,38,14.0,1.0,46.0,549.0,89.0,236.0,225.0,93.0,12.0,549.0,18.0,9.0,8.0,265.0,1510.0,784.0,13.0,11.0,4.0,12.0,12.0,368.0,21.0,6,1,1,19,13,0,5,12,15,0.0,0.0,0,41.0,9.0,5.0,2023-2024,Chelsea
2023-12-03,14:00,Premier League,Matchweek 14,Sun,Home,W,3,2,Brighton,2.1,1.1,32,39647,Conor Gallagher,4-2-3-1,4-2-3-1,Craig Pawson,Match Report,,3,7,3,19.6,0.0,1,1,2.1,1.3,9,7,0,2.6,7.0,19.0,31.0,5.0,36.3,10.0,51.0,22.0,3.0,0.0,7.0,258.0,333.0,4751.0,2043.0,2,0.8,1.1,4.0,15.0,5.0,0.0,18.0,291.0,40.0,14.0,3.0,0.0,12,8.0,5.0,1.0,2.0,2.0,2.0,5.0,8.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,13.0,7,8.0,4.0,1.0,8.0,17.0,47.1,9.0,9.0,4.0,5.0,13,26,31.0,0.0,32.0,454.0,93.0,229.0,151.0,77.0,18.0,453.0,20.0,5.0,12.0,233.0,1430.0,680.0,15.0,5.0,4.0,13.0,8.0,257.0,18.0,5,1,1,16,12,2,12,13,7,1.0,0.0,0,36.0,11.0,8.0,2023-2024,Chelsea
2023-12-06,20:15,Premier League,Matchweek 15,Wed,Away,L,1,2,Manchester Utd,1.5,4.1,55,73607,Levi Colwill,4-2-3-1,4-2-3-1,Chris Kavanagh,Match Report,,1,13,3,15.0,0.0,0,0,1.5,1.5,9,6,0,3.2,8.0,9.0,39.0,9.0,25.2,12.0,28.0,23.0,1.0,1.0,15.0,468.0,547.0,8012.0,2764.0,1,0.9,0.6,11.0,17.0,5.0,0.0,24.0,495.0,51.0,15.0,2.0,3.0,8,17.0,4.0,0.0,2.0,0.0,1.0,12.0,16.0,3.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,6,8.0,4.0,0.0,10.0,19.0,52.6,9.0,15.0,7.0,8.0,10,22,19.0,4.0,55.0,660.0,113.0,303.0,262.0,102.0,19.0,660.0,23.0,9.0,10.0,413.0,1913.0,1090.0,18.0,9.0,5.0,18.0,6.0,468.0,24.0,0,0,0,12,12,1,8,10,6,0.0,1.0,0,39.0,9.0,5.0,2023-2024,Chelsea
2023-12-10,14:00,Premier League,Matchweek 16,Sun,Away,L,0,2,Everton,0.9,1.2,71,39280,Reece James,4-2-3-1,4-4-1-1,Michael Oliver,Match Report,,0,16,4,18.5,1.0,0,0,0.9,0.9,5,3,0,1.4,2.0,7.0,41.0,6.0,27.0,6.0,23.0,16.0,1.0,4.0,14.4,638.0,743.0,10783.0,3548.0,0,0.5,0.9,13.0,54.0,13.0,2.0,66.0,694.0,48.0,13.0,3.0,1.0,15,18.0,8.0,2.0,2.0,0.0,1.0,6.0,26.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14,5.0,13.0,2.0,10.0,17.0,58.8,7.0,11.0,2.0,9.0,4,24,25.0,0.0,71.0,865.0,74.0,251.0,394.0,228.0,30.0,865.0,27.0,12.0,13.0,464.0,3173.0,1708.0,35.0,22.0,8.0,13.0,10.0,635.0,65.0,2,0,0,12,11,1,15,4,14,0.0,0.0,0,55.0,17.0,14.0,2023-2024,Chelsea
2023-12-16,15:00,Premier League,Matchweek 17,Sat,Home,W,2,0,Sheffield Utd,3.1,0.4,78,39599,Conor Gallagher,4-2-3-1,4-1-4-1,Andy Madley,Match Report,,2,15,6,17.2,1.0,0,0,3.1,3.1,1,1,1,0.2,0.0,2.0,21.0,1.0,20.9,4.0,11.0,7.0,0.0,1.0,22.0,761.0,851.0,12240.0,3686.0,2,2.6,2.2,10.0,58.0,11.0,1.0,66.0,802.0,46.0,14.0,2.0,4.0,12,20.0,7.0,1.0,2.0,1.0,3.0,7.0,19.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,5,7.0,6.0,3.0,8.0,15.0,53.3,7.0,9.0,4.0,5.0,17,33,12.0,0.0,78.0,962.0,57.0,224.0,508.0,241.0,29.0,962.0,28.0,12.0,13.0,576.0,2918.0,1596.0,24.0,22.0,8.0,21.0,15.0,757.0,64.0,1,0,0,9,14,3,12,17,5,0.0,0.0,0,60.0,10.0,12.0,2023-2024,Chelsea
2023-12-24,13:00,Premier League,Matchweek 18,Sun,Away,L,1,2,Wolves,2.0,1.3,68,31641,Conor Gallagher,4-2-3-1,3-4-3,David Coote,Match Report,,1,16,4,17.4,1.0,0,0,2.0,2.0,6,4,0,1.6,3.0,11.0,30.0,6.0,35.2,4.0,35.8,15.0,0.0,2.0,25.0,554.0,644.0,9567.0,3146.0,1,1.1,1.7,10.0,35.0,15.0,1.0,60.0,601.0,43.0,13.0,1.0,2.0,21,17.0,6.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,12,10.0,3.0,4.0,5.0,12.0,41.7,7.0,9.0,4.0,5.0,4,21,16.0,3.0,68.0,748.0,75.0,238.0,301.0,217.0,29.0,748.0,22.0,9.0,11.0,446.0,2555.0,1221.0,27.0,16.0,8.0,22.0,11.0,550.0,59.0,6,0,0,9,11,0,21,4,12,0.0,0.0,0,49.0,14.0,14.0,2023-2024,Chelsea
2023-12-27,19:30,Premier League,Matchweek 19,Wed,Home,W,2,1,Crystal Palace,2.6,1.1,63,39618,Conor Gallagher,4-2-3-1,4-3-3,Michael Salisbury,Match Report,,2,8,2,15.3,0.0,1,1,2.6,1.8,5,4,0,1.3,3.0,8.0,33.0,4.0,24.6,6.0,35.2,10.0,0.0,2.0,26.3,595.0,677.0,9120.0,3163.0,1,1.8,1.4,8.0,36.0,7.0,0.0,28.0,623.0,51.0,21.0,3.0,4.0,8,18.0,4.0,3.0,0.0,0.0,3.0,14.0,15.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,21.0,16,9.0,11.0,1.0,10.0,22.0,45.5,12.0,16.0,5.0,11.0,6,27,24.0,1.0,63.0,798.0,90.0,291.0,367.0,154.0,18.0,797.0,21.0,7.0,11.0,460.0,1962.0,997.0,13.0,12.0,5.0,19.0,14.0,594.0,28.0,3,0,0,13,16,3,8,6,16,1.0,0.0,0,42.0,7.0,9.0,2023-2024,Chelsea
2023-12-30,12:30,Premier League,Matchweek 20,Sat,Away,W,3,2,Luton Town,1.5,2.3,48,11041,Conor Gallagher,4-2-3-1,3-4-3,Paul Tierney,Match Report,,3,12,8,17.5,0.0,0,0,1.5,1.5,6,4,0,2.2,12.0,30.0,44.0,3.0,36.6,13.0,60.3,29.0,4.0,3.0,16.3,357.0,436.0,6499.0,2732.0,2,1.4,0.5,10.0,19.0,3.0,0.0,23.0,387.0,48.0,18.0,3.0,2.0,2,12.0,2.0,0.0,0.0,0.0,1.0,7.0,14.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,26.0,16,18.0,6.0,2.0,13.0,22.0,59.1,9.0,16.0,5.0,11.0,5,31,27.0,0.0,48.0,560.0,100.0,260.0,212.0,94.0,17.0,560.0,31.0,14.0,13.0,294.0,1462.0,683.0,17.0,7.0,7.0,15.0,8.0,354.0,22.0,2,0,0,21,14,1,2,5,16,0.0,0.0,0,42.0,15.0,14.0,2023-2024,Chelsea
